what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1536675702165
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1536675702203
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1536675702204
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1536675702205
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1536675702289
started,bundle,org.guvnor.tools,5.3.0.Final,"org.guvnor.tools",1536675702413
os,sysinfo,,,"win32",1536675702418
arch,sysinfo,,,"x86",1536675702418
ws,sysinfo,,,"win32",1536675702418
locale,sysinfo,,,"en_US",1536675702418
processors,sysinfo,,,"4",1536675702418
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1536675702418
java.runtime.version,sysinfo,,,"1.8.0_74-b02",1536675702418
java.specification.name,sysinfo,,,"Java Platform API Specification",1536675702418
java.specification.vendor,sysinfo,,,"Oracle Corporation",1536675702418
java.specification.version,sysinfo,,,"1.8",1536675702418
java.vendor,sysinfo,,,"Oracle Corporation",1536675702418
java.version,sysinfo,,,"1.8.0_74",1536675702418
java.vm.info,sysinfo,,,"mixed mode",1536675702418
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1536675702418
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1536675702418
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1536675702418
java.vm.specification.version,sysinfo,,,"1.8",1536675702418
java.vm.vendor,sysinfo,,,"Oracle Corporation",1536675702418
java.vm.version,sysinfo,,,"25.74-b02",1536675702418
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1536675702512
started,bundle,com.architexa.collab,2.0.2.201406020043,"com.architexa.collab",1536675702881
started,bundle,com.architexa.diagrams,2.0.2.201406020043,"com.architexa.diagrams",1536675703087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536675703509
started,bundle,com.architexa.intro,2.0.2.201406020043,"com.architexa.intro",1536675703577
started,bundle,com.architexa.diagrams.chrono,2.0.2.201406020043,"com.architexa.diagrams.chrono",1536675703624
started,bundle,com.architexa.store,2.0.2.201406020043,"com.architexa.store",1536675704858
started,bundle,com.architexa.external.eclipse,2.0.2.201406020043,"com.architexa.external.eclipse",1536675705634
started,bundle,com.architexa.external.eclipse.gef,2.0.2.201406020043,"com.architexa.external.eclipse.gef",1536675705793
started,bundle,com.architexa.diagrams.generate,2.0.2.201406020043,"com.architexa.diagrams.generate",1536675705849
started,bundle,com.architexa.diagrams.jdt,2.0.2.201406020043,"com.architexa.diagrams.jdt",1536675706388
started,bundle,com.architexa.diagrams.relo,2.0.2.201406020043,"com.architexa.diagrams.relo",1536675708103
started,bundle,com.architexa.external.eclipse.draw2d,2.0.2.201406020043,"com.architexa.external.eclipse.draw2d",1536675708183
started,bundle,com.architexa.diagrams.relo.jdt,2.0.2.201406020043,"com.architexa.diagrams.relo.jdt",1536675708413
started,bundle,com.architexa.diagrams.strata,2.0.2.201406020043,"com.architexa.diagrams.strata",1536675708541
started,bundle,com.architexa.entJava,2.0.2.201406020043,"com.architexa.entJava",1536675708705
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1536675722382
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1536675723739
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1536675723833
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1536675723835
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1536675723966
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1536675724057
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1536675724303
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1536675724370
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1536675724622
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1536675724767
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1536675724811
started,bundle,org.jboss.ide.eclipse.archives.core,3.3.1.v20130102-1730-H94-Final,"org.jboss.ide.eclipse.archives.core",1536675724904
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.archives.webtools",1536675724904
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.wtp.core",1536675724916
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1536675725037
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1536675725227
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1536675725234
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1536676004555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536678434688
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536678445125
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536678445187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536678449929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536678450148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536678455171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536678481193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536678484781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536679101920
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1536679106001
