what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852434355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852463152
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1536852467392
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1536852467611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1536852474586
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536852474839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852482379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852483484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852485717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852500903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852506162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852745528
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536852754917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536852757741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852977939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852984620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536852989640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536863074335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536863076394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536863078095
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536863078734
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1536863080279
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1536863080279
