what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1520960572726
error,log,,,"Core exception while retrieving the content description",1520960572730
error,log,,,"Core exception while retrieving the content description",1520960572733
error,log,,,"Core exception while retrieving the content description",1520960572735
error,log,,,"Core exception while retrieving the content description",1520960572737
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1520960574588
error,log,,,"Core exception while retrieving the content description",1520960575220
error,log,,,"Core exception while retrieving the content description",1520960575222
error,log,,,"Core exception while retrieving the content description",1520960575223
error,log,,,"Core exception while retrieving the content description",1520960575225
error,log,,,"Core exception while retrieving the content description",1520960575227
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520960575549
error,log,,,"Core exception while retrieving the content description",1520960580381
error,log,,,"Core exception while retrieving the content description",1520960580384
error,log,,,"Core exception while retrieving the content description",1520960580386
error,log,,,"Core exception while retrieving the content description",1520960580389
error,log,,,"Core exception while retrieving the content description",1520960580391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960582032
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1520960585545
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520960588818
error,log,,,"Core exception while retrieving the content description",1520960607576
error,log,,,"Core exception while retrieving the content description",1520960607578
error,log,,,"Core exception while retrieving the content description",1520960607579
error,log,,,"Core exception while retrieving the content description",1520960607580
error,log,,,"Core exception while retrieving the content description",1520960607582
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960612069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1520960615202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1520960616444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1520960622195
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1520960623168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1520960623652
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1520960624770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1520960625472
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520960629093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960631699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960632174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960632188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960632366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1520960632368
error,log,,,"Core exception while retrieving the content description",1520960633485
error,log,,,"Core exception while retrieving the content description",1520960633488
error,log,,,"Core exception while retrieving the content description",1520960633490
error,log,,,"Core exception while retrieving the content description",1520960633493
error,log,,,"Core exception while retrieving the content description",1520960633495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960635215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960635588
error,log,,,"Core exception while retrieving the content description",1520960636473
error,log,,,"Core exception while retrieving the content description",1520960636477
error,log,,,"Core exception while retrieving the content description",1520960636480
error,log,,,"Core exception while retrieving the content description",1520960636481
error,log,,,"Core exception while retrieving the content description",1520960636483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960639435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960643335
error,log,,,"Core exception while retrieving the content description",1520960644548
error,log,,,"Core exception while retrieving the content description",1520960644551
error,log,,,"Core exception while retrieving the content description",1520960644552
error,log,,,"Core exception while retrieving the content description",1520960644553
error,log,,,"Core exception while retrieving the content description",1520960644555
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1520960648046
error,log,,,"Core exception while retrieving the content description",1520960648549
error,log,,,"Core exception while retrieving the content description",1520960648563
error,log,,,"Core exception while retrieving the content description",1520960648565
error,log,,,"Core exception while retrieving the content description",1520960648567
error,log,,,"Core exception while retrieving the content description",1520960648568
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520960649203
error,log,,,"Core exception while retrieving the content description",1520960654240
error,log,,,"Core exception while retrieving the content description",1520960654243
error,log,,,"Core exception while retrieving the content description",1520960654245
error,log,,,"Core exception while retrieving the content description",1520960654247
error,log,,,"Core exception while retrieving the content description",1520960654249
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960655593
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1520960659070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960660579
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960660819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960661816
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1520960661874
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960663342
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960664067
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960664733
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960665196
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960665761
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960666260
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1520960666379
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1520960666411
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1520960671607
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1520960671691
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520960673572
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1520960680445
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1520960682809
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960682919
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1520960682920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960695350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960710230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960716970
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520960720471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960721491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1520960740688
error,log,,,"Core exception while retrieving the content description",1520960742618
error,log,,,"Core exception while retrieving the content description",1520960742621
error,log,,,"Core exception while retrieving the content description",1520960742624
error,log,,,"Core exception while retrieving the content description",1520960742628
error,log,,,"Core exception while retrieving the content description",1520960742631
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1520960744776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1520960760633
error,log,,,"Core exception while retrieving the content description",1520960762481
error,log,,,"Core exception while retrieving the content description",1520960762483
error,log,,,"Core exception while retrieving the content description",1520960762486
error,log,,,"Core exception while retrieving the content description",1520960762488
error,log,,,"Core exception while retrieving the content description",1520960762490
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1520960767115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960767821
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960767921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520960769473
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1520960769535
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960771233
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960771862
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960772332
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960772755
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960773067
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960773410
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1520960773468
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1520960773497
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960773899
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1520960774139
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960774266
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520960774357
