what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1525701861123
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1525701861124
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1525701861136
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1525701861137
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1525701861138
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1525701861139
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1525701861140
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1525701861141
started,bundle,org.jboss.ide.eclipse.as.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.core",1525701861142
started,bundle,org.jboss.ide.eclipse.as.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui",1525701861143
started,bundle,org.jboss.tools.usage,1.1.0.v20130102-1715-H74-Final,"org.jboss.tools.usage",1525701861144
started,bundle,com.collabnet.subversion.merge,3.0.13,"com.collabnet.subversion.merge",1525701861145
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1525701861146
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1525701861147
started,bundle,org.eclipse.mylyn.commons.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.core",1525701861148
started,bundle,org.eclipse.mylyn.commons.net,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.net",1525701861148
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.core",1525701861149
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.feed",1525701861150
started,bundle,org.eclipse.mylyn.commons.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.ui",1525701861150
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.workbench",1525701861151
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1525701861152
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1525701861153
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1525701861153
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1525701861155
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1525701861156
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1525701861156
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1525701861157
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1525701861158
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1525701861158
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1525701861159
started,bundle,com.architexa.collab,2.0.2.201406020043,"com.architexa.collab",1525701861160
started,bundle,com.architexa.diagrams,2.0.2.201406020043,"com.architexa.diagrams",1525701861161
started,bundle,com.architexa.diagrams.chrono,2.0.2.201406020043,"com.architexa.diagrams.chrono",1525701861161
started,bundle,com.architexa.diagrams.generate,2.0.2.201406020043,"com.architexa.diagrams.generate",1525701861162
started,bundle,com.architexa.diagrams.jdt,2.0.2.201406020043,"com.architexa.diagrams.jdt",1525701861163
started,bundle,com.architexa.diagrams.relo,2.0.2.201406020043,"com.architexa.diagrams.relo",1525701861163
started,bundle,com.architexa.diagrams.relo.jdt,2.0.2.201406020043,"com.architexa.diagrams.relo.jdt",1525701861164
started,bundle,com.architexa.diagrams.strata,2.0.2.201406020043,"com.architexa.diagrams.strata",1525701861164
started,bundle,com.architexa.entJava,2.0.2.201406020043,"com.architexa.entJava",1525701861165
started,bundle,com.architexa.external.eclipse,2.0.2.201406020043,"com.architexa.external.eclipse",1525701861166
started,bundle,com.architexa.external.eclipse.draw2d,2.0.2.201406020043,"com.architexa.external.eclipse.draw2d",1525701861166
started,bundle,com.architexa.external.eclipse.gef,2.0.2.201406020043,"com.architexa.external.eclipse.gef",1525701861167
started,bundle,com.architexa.intro,2.0.2.201406020043,"com.architexa.intro",1525701861168
started,bundle,com.architexa.store,2.0.2.201406020043,"com.architexa.store",1525701861169
started,bundle,org.guvnor.tools,5.3.0.Final,"org.guvnor.tools",1525701861169
os,sysinfo,,,"win32",1525701861174
arch,sysinfo,,,"x86",1525701861174
ws,sysinfo,,,"win32",1525701861174
locale,sysinfo,,,"en_US",1525701861174
processors,sysinfo,,,"4",1525701861174
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1525701861174
java.runtime.version,sysinfo,,,"1.8.0_74-b02",1525701861174
java.specification.name,sysinfo,,,"Java Platform API Specification",1525701861174
java.specification.vendor,sysinfo,,,"Oracle Corporation",1525701861174
java.specification.version,sysinfo,,,"1.8",1525701861174
java.vendor,sysinfo,,,"Oracle Corporation",1525701861174
java.version,sysinfo,,,"1.8.0_74",1525701861174
java.vm.info,sysinfo,,,"mixed mode",1525701861174
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1525701861174
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1525701861174
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1525701861174
java.vm.specification.version,sysinfo,,,"1.8",1525701861174
java.vm.vendor,sysinfo,,,"Oracle Corporation",1525701861174
java.vm.version,sysinfo,,,"25.74-b02",1525701861174
