what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1524902510740
locale,sysinfo,,,"en_US",1524902510740
processors,sysinfo,,,"4",1524902510740
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1524902510740
java.runtime.version,sysinfo,,,"1.8.0_74-b02",1524902510740
java.specification.name,sysinfo,,,"Java Platform API Specification",1524902510740
java.specification.vendor,sysinfo,,,"Oracle Corporation",1524902510740
java.specification.version,sysinfo,,,"1.8",1524902510740
java.vendor,sysinfo,,,"Oracle Corporation",1524902510740
java.version,sysinfo,,,"1.8.0_74",1524902510740
java.vm.info,sysinfo,,,"mixed mode",1524902510740
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1524902510740
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1524902510740
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1524902510740
java.vm.specification.version,sysinfo,,,"1.8",1524902510740
java.vm.vendor,sysinfo,,,"Oracle Corporation",1524902510740
java.vm.version,sysinfo,,,"25.74-b02",1524902510740
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1524902510743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902510808
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1524902511200
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1524902511207
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1524902511208
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1524902511266
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1524902511295
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1524902511296
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1524902511377
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1524902511453
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1524902511457
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1524902511631
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1524902512088
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1524902512100
started,bundle,org.jboss.ide.eclipse.archives.core,3.3.1.v20130102-1730-H94-Final,"org.jboss.ide.eclipse.archives.core",1524902512253
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.archives.webtools",1524902512254
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.wtp.core",1524902512254
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1524902512255
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1524902512256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902595829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902597705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902597836
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1524902601074
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1524902601161
started,bundle,org.jboss.tools.jmx.core,1.3.1.v20130102-1732-H80-Final,"org.jboss.tools.jmx.core",1524902602784
started,bundle,org.jboss.ide.eclipse.as.jmx.integration,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.jmx.integration",1524902602785
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1524902602861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902607773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902608420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902608443
started,bundle,org.jboss.tools.jmx.ui,1.3.1.v20130102-1732-H80-Final,"org.jboss.tools.jmx.ui",1524902608732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902608994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1524902609000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902618738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1524902622941
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1524902627363
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1524902627383
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1524902628041
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1524902630770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1524902630913
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1524902631026
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1524902632634
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1524902632635
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1524902634722
started,bundle,org.jboss.ide.eclipse.archives.ui,3.3.1.v20130102-1730-H94-Final,"org.jboss.ide.eclipse.archives.ui",1524902634734
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1524902635187
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1524902635339
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1524902635346
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1524902635414
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1524902635463
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1524902635475
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1524902635492
error,log,,,"Core exception while retrieving the content description",1524902635636
error,log,,,"Core exception while retrieving the content description",1524902635720
error,log,,,"Core exception while retrieving the content description",1524902635725
error,log,,,"Core exception while retrieving the content description",1524902635737
error,log,,,"Core exception while retrieving the content description",1524902635741
error,log,,,"Core exception while retrieving the content description",1524902635745
error,log,,,"Core exception while retrieving the content description",1524902635749
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1524902636190
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1524902645288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1524902645341
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1524902647381
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1524902654027
