what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1509644391466
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1509644391466
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1509644391747
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1509644391763
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1509644391763
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1509644391763
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1509644391763
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1509644391763
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1509644391825
started,bundle,com.architexa.collab,2.0.2.201406020043,"com.architexa.collab",1509644391825
started,bundle,com.architexa.diagrams,2.0.2.201406020043,"com.architexa.diagrams",1509644391825
started,bundle,com.architexa.diagrams.chrono,2.0.2.201406020043,"com.architexa.diagrams.chrono",1509644391872
started,bundle,com.architexa.diagrams.generate,2.0.2.201406020043,"com.architexa.diagrams.generate",1509644391872
started,bundle,com.architexa.diagrams.jdt,2.0.2.201406020043,"com.architexa.diagrams.jdt",1509644391872
started,bundle,com.architexa.diagrams.relo,2.0.2.201406020043,"com.architexa.diagrams.relo",1509644391903
started,bundle,com.architexa.diagrams.relo.jdt,2.0.2.201406020043,"com.architexa.diagrams.relo.jdt",1509644391903
started,bundle,com.architexa.diagrams.strata,2.0.2.201406020043,"com.architexa.diagrams.strata",1509644391903
started,bundle,com.architexa.entJava,2.0.2.201406020043,"com.architexa.entJava",1509644391903
started,bundle,com.architexa.external.eclipse,2.0.2.201406020043,"com.architexa.external.eclipse",1509644391903
started,bundle,com.architexa.external.eclipse.draw2d,2.0.2.201406020043,"com.architexa.external.eclipse.draw2d",1509644391903
started,bundle,com.architexa.external.eclipse.gef,2.0.2.201406020043,"com.architexa.external.eclipse.gef",1509644391919
started,bundle,com.architexa.intro,2.0.2.201406020043,"com.architexa.intro",1509644391981
started,bundle,com.architexa.store,2.0.2.201406020043,"com.architexa.store",1509644391997
os,sysinfo,,,"win32",1509644392012
arch,sysinfo,,,"x86",1509644392012
ws,sysinfo,,,"win32",1509644392012
locale,sysinfo,,,"en_US",1509644392012
processors,sysinfo,,,"4",1509644392012
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509644392012
java.runtime.version,sysinfo,,,"1.8.0_74-b02",1509644392012
java.specification.name,sysinfo,,,"Java Platform API Specification",1509644392012
java.specification.vendor,sysinfo,,,"Oracle Corporation",1509644392012
java.specification.version,sysinfo,,,"1.8",1509644392012
java.vendor,sysinfo,,,"Oracle Corporation",1509644392012
java.version,sysinfo,,,"1.8.0_74",1509644392012
java.vm.info,sysinfo,,,"mixed mode",1509644392012
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1509644392012
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509644392012
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1509644392012
java.vm.specification.version,sysinfo,,,"1.8",1509644392012
java.vm.vendor,sysinfo,,,"Oracle Corporation",1509644392012
java.vm.version,sysinfo,,,"25.74-b02",1509644392012
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1509644392090
