what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602240510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602241459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602260091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602261097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602268106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602269017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602273783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602274704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602284614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602285448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602295500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602296498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602299824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602300676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602342475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602343421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602375034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602375877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602406608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602407381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602422789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602423479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602430864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602431612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602459534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602460898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602473687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602475030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602500979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602503942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602513963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602514524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602520775
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1536602521755
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1536602521791
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1536602521866
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1536602522243
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1536602522378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602530293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602650292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536602651934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603000251
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536603002611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603006734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603009210
error,log,,,"Internal Error",1536603010893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603014607
error,log,,,"Internal Error",1536603017062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603019233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603023057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603045839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603049975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603061377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603064577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603104561
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1536603111155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1536603111953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1536603112234
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1536603118388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1536603119397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603123679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603128668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603139457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603148769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1536603161549
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1536603213916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536603214765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603215365
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1536603242208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603255441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603256607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603260400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603260691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603260964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603261181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603261424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603261605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603261828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603262056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603262228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603262463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603262641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603262834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603263086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603263243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603263777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603264499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603264919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603265323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603267096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603267477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603267924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603269638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603270105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603271546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603274638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603274919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603275211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1536603275555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1536603278261
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1536603283010
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1536603283885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1536603284662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1536603285187
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1536603289277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603303977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603315952
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1536603318572
error,log,,,"Core exception while retrieving the content description",1536603322115
error,log,,,"Core exception while retrieving the content description",1536603322115
error,log,,,"Core exception while retrieving the content description",1536603322115
error,log,,,"Core exception while retrieving the content description",1536603322115
error,log,,,"Core exception while retrieving the content description",1536603322115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603326202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603332270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1536603335141
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536603339696
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536603339836
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1536603357963
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536603358197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1536603358291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603367511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603461360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603463170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603464699
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1536603465323
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1536603467039
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1536603467086
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1536603467132
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1536603467195
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1536603467210
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1536603467320
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1536603467335
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1536603467366
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1536603467382
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1536603467413
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1536603467491
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1536603467507
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1536603467585
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1536603467632
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1536603467647
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1536603467663
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1536603467725
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1536675700509
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1536675700512
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1536675700513
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1536675700515
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1536675700516
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1536675700517
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1536675700518
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1536675700519
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1536675700520
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1536675700522
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1536675700524
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1536675700526
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1536675700527
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1536675700529
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1536675700530
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1536675700531
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1536675700533
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1536675700534
